,asset0price,asset1price
783,1.22756955227,1.22756927543
784,1.22765905385,1.22765877705
785,1.22774838995,1.22774811318
786,1.22783756099,1.22783728426
787,1.22792656741,1.22792629071
788,1.22801540962,1.22801513296
789,1.22810408806,1.22810381144
790,1.22819260314,1.22819232656
791,1.22828095529,1.22828067876
792,1.22836914494,1.22836886844
793,1.22845717249,1.22845689603
794,1.22854503837,1.22854476195
795,1.22863274299,1.2286324666
796,1.22872028676,1.22872001042
797,1.22880767011,1.22880739381
798,1.22889489344,1.22889461718
799,1.22898195716,1.22898168094
800,1.22906886168,1.2290685855
801,1.22915560742,1.22915533128
802,1.22924219477,1.22924191867
803,1.22932862413,1.22932834808
804,1.22941489593,1.22941461991
805,1.22950101055,1.22950073457
806,1.2295869684,1.22958669246
807,1.22967276987,1.22967249398
808,1.22975841537,1.22975813952
809,1.22984390529,1.22984362948
810,1.22992924003,1.22992896426
811,1.23001441998,1.23001414426
812,1.23009944553,1.23009916985
813,1.23018431708,1.23018404144
814,1.23026903502,1.23026875942
815,1.23035359973,1.23035332417
816,1.2304380116,1.23043773609
817,1.23052227102,1.23052199555
818,1.23060637838,1.23060610295
819,1.23069033405,1.23069005867
820,1.23077413842,1.23077386308
821,1.23085779187,1.23085751657
822,1.23094129478,1.23094101953
823,1.23102464753,1.23102437232
824,1.2311078505,1.23110757533
825,1.23119090405,1.23119062894
826,1.23127380858,1.23127353351
827,1.23135656445,1.23135628942
828,1.23143917203,1.23143889704
829,1.23152163169,1.23152135675
830,1.23160394381,1.23160366891
831,1.23168610875,1.2316858339
832,1.23176812688,1.23176785207
833,1.23184999856,1.2318497238
834,1.23193172417,1.23193144946
835,1.23201330406,1.23201302939
836,1.2320947386,1.23209446398
837,1.23217602814,1.23217575357
838,1.23225717306,1.23225689853
839,1.2323381737,1.23233789922
840,1.23241903043,1.232418756
841,1.23249974361,1.23249946922
842,1.23258031358,1.23258003924
843,1.2326607407,1.2326604664
844,1.23274102533,1.23274075108
845,1.23282116781,1.23282089361
846,1.2329011685,1.23290089435
847,1.23298102775,1.23298075365
848,1.23306074591,1.23306047185
849,1.23314032332,1.23314004931
850,1.23321976033,1.23321948637
851,1.23329905728,1.23329878337
852,1.23337821453,1.23337794066
853,1.2334572324,1.23345695859
854,1.23353611125,1.23353583749
855,1.23361485142,1.2336145777
856,1.23369345324,1.23369317957
857,1.23377191705,1.23377164342
858,1.23385024319,1.23384996961
859,1.23392843199,1.23392815847
860,1.2340064838,1.23400621033
861,1.23408439894,1.23408412552
862,1.23416217776,1.23416190438
863,1.23423982057,1.23423954724
864,1.23431732771,1.23431705444
865,1.23439469952,1.23439442629
866,1.23447193631,1.23447166314
867,1.23454903842,1.2345487653
868,1.23462600618,1.2346257331
869,1.2347028399,1.23470256688
870,1.23477953992,1.23477926695
